Date,Plant,MachineID,MachineType,Shift,Operator,ProductionUnits,DowntimeHours,Defects,MaintenanceEvent,PlannedProduction,UtilizationRate,DefectRate,PlantProductionCapacity,MachineAge,MachineAgeGroup,YearMonth,ProductionEfficiency,DowntimeImpact,DowntimeImpactUnits
2025-06-10,Plant B,M07,Assembly,Morning,Ava,231,1.9,6,No,309,0.7625,0.025974025974025976,4200,12,Old,2025-06,0.7475728155339806,0.2524271844660194,78
2025-06-10,Plant B,M08,Assembly,Morning,Lucas,290,0.7,4,No,319,0.9125,0.013793103448275862,4200,4,New,2025-06,0.9090909090909091,0.09090909090909094,29
2025-06-10,Plant B,M09,Packaging,Morning,Emma,330,0.6,5,No,361,0.925,0.015151515151515152,4200,8,Mid-life,2025-06,0.9141274238227147,0.08587257617728528,31
2025-06-10,Plant B,M10,Packaging,Morning,Ava,344,0.5,5,No,378,0.9375,0.014534883720930232,4200,6,Mid-life,2025-06,0.91005291005291,0.08994708994709,34
2025-06-10,Plant C,M11,Cutting,Afternoon,Aria,222,1.3,5,No,275,0.8375,0.02252252252252252,3000,2,New,2025-06,0.8072727272727273,0.19272727272727275,53
2025-06-10,Plant C,M12,Cutting,Afternoon,Mila,208,1.1,5,No,252,0.8625,0.02403846153846154,3000,9,Old,2025-06,0.8253968253968254,0.17460317460317465,44
2025-06-10,Plant C,M13,Assembly,Afternoon,Owen,185,1.4,4,No,233,0.825,0.021621621621621623,3000,5,Mid-life,2025-06,0.7939914163090128,0.20600858369098718,48
2025-06-10,Plant C,M14,Assembly,Night,Mila,174,1.4,5,No,223,0.825,0.028735632183908046,3000,3,New,2025-06,0.7802690582959642,0.21973094170403584,49
2025-06-10,Plant C,M15,Packaging,Night,Sami,218,1.4,6,No,282,0.825,0.027522935779816515,3000,10,Old,2025-06,0.7730496453900709,0.22695035460992907,64
2025-06-11,Plant C,M11,Cutting,Morning,Zoe,265,0.8,4,No,297,0.9,0.01509433962264151,3000,2,New,2025-06,0.8922558922558923,0.1077441077441077,32
2025-06-11,Plant C,M12,Cutting,Morning,Nina,231,1.1,3,No,273,0.8625,0.012987012987012988,3000,9,Old,2025-06,0.8461538461538461,0.15384615384615385,42
2025-06-11,Plant C,M13,Assembly,Morning,Leo,240,0.7,4,No,269,0.9125,0.016666666666666666,3000,5,Mid-life,2025-06,0.8921933085501859,0.10780669144981414,29
2025-06-11,Plant C,M14,Assembly,Morning,Zoe,228,0.9,4,No,254,0.8875,0.017543859649122806,3000,3,New,2025-06,0.8976377952755905,0.10236220472440949,26
2025-06-11,Plant C,M15,Packaging,Afternoon,Mila,241,1.3,5,No,297,0.8375,0.02074688796680498,3000,10,Old,2025-06,0.8114478114478114,0.18855218855218858,56
2025-06-11,Plant A,M01,Cutting,Afternoon,Mia,308,1.0,6,No,363,0.875,0.01948051948051948,6000,3,New,2025-06,0.8484848484848485,0.1515151515151515,55
2025-06-11,Plant A,M02,Cutting,Afternoon,Ethan,312,0.8,5,No,345,0.9,0.016025641025641024,6000,4,New,2025-06,0.9043478260869565,0.09565217391304348,33
2025-06-11,Plant A,M03,Assembly,Night,Lucas,224,1.7,7,No,298,0.7875,0.03125,6000,11,Old,2025-06,0.7516778523489933,0.24832214765100669,74
2025-06-11,Plant A,M04,Packaging,Night,Noah,267,1.6,8,No,347,0.8,0.0299625468164794,6000,5,Mid-life,2025-06,0.7694524495677233,0.2305475504322767,80
2025-06-11,Plant A,M05,Packaging,Night,Chloe,270,1.7,8,No,365,0.7875,0.02962962962962963,6000,6,Mid-life,2025-06,0.7397260273972602,0.26027397260273977,95
2025-06-12,Plant C,M15,Packaging,Morning,Nina,287,0.9,4,No,332,0.8875,0.013937282229965157,3000,10,Old,2025-06,0.8644578313253012,0.13554216867469882,45
2025-06-12,Plant A,M01,Cutting,Morning,Liam,350,0.6,3,No,385,0.925,0.008571428571428572,6000,3,New,2025-06,0.9090909090909091,0.09090909090909094,35
2025-06-12,Plant A,M02,Cutting,Morning,Sofia,340,0.6,4,No,375,0.925,0.011764705882352941,6000,4,New,2025-06,0.9066666666666666,0.09333333333333338,35
2025-06-12,Plant A,M03,Assembly,Morning,Hugo,281,1.2,6,No,345,0.85,0.021352313167259787,6000,11,Old,2025-06,0.8144927536231884,0.1855072463768116,64
2025-06-12,Plant A,M04,Packaging,Afternoon,Mia,315,1.0,6,No,376,0.875,0.01904761904761905,6000,5,Mid-life,2025-06,0.8377659574468085,0.16223404255319152,61
2025-06-12,Plant A,M05,Packaging,Afternoon,Ethan,340,0.8,7,No,393,0.9,0.020588235294117647,6000,6,Mid-life,2025-06,0.8651399491094147,0.13486005089058528,53
2025-06-12,Plant B,M06,Cutting,Afternoon,Nathan,272,1.0,6,No,313,0.875,0.022058823529411766,4200,7,Mid-life,2025-06,0.8690095846645367,0.1309904153354633,41
2025-06-12,Plant B,M07,Assembly,Night,James,178,2.3,7,No,264,0.7125,0.03932584269662921,4200,12,Old,2025-06,0.6742424242424242,0.3257575757575758,86
2025-06-12,Plant B,M08,Assembly,Night,Harper,210,1.6,6,No,276,0.8,0.02857142857142857,4200,4,New,2025-06,0.7608695652173914,0.23913043478260865,66
2025-06-13,Plant A,M04,Packaging,Morning,Liam,378,0.3,4,No,402,0.9625,0.010582010582010581,6000,5,Mid-life,2025-06,0.9402985074626866,0.05970149253731338,24
2025-06-13,Plant A,M05,Packaging,Morning,Sofia,374,0.8,4,No,433,0.9,0.0106951871657754,6000,6,Mid-life,2025-06,0.8637413394919169,0.1362586605080831,59
2025-06-13,Plant B,M06,Cutting,Morning,Emma,300,0.6,5,No,335,0.925,0.016666666666666666,4200,7,Mid-life,2025-06,0.8955223880597015,0.10447761194029848,35
2025-06-13,Plant B,M07,Assembly,Morning,Ava,235,1.7,6,No,305,0.7875,0.02553191489361702,4200,12,Old,2025-06,0.7704918032786885,0.2295081967213115,70
2025-06-13,Plant B,M08,Assembly,Afternoon,Mason,245,1.1,4,No,291,0.8625,0.0163265306122449,4200,4,New,2025-06,0.8419243986254296,0.15807560137457044,46
2025-06-13,Plant B,M09,Packaging,Afternoon,Nathan,287,1.2,5,No,343,0.85,0.017421602787456445,4200,8,Mid-life,2025-06,0.8367346938775511,0.16326530612244894,56
2025-06-13,Plant B,M10,Packaging,Afternoon,Ella,301,0.9,6,No,348,0.8875,0.019933554817275746,4200,6,Mid-life,2025-06,0.8649425287356322,0.13505747126436785,47
2025-06-13,Plant C,M11,Cutting,Night,Mila,194,1.3,6,No,246,0.8375,0.030927835051546393,3000,2,New,2025-06,0.7886178861788617,0.21138211382113825,52
2025-06-13,Plant C,M12,Cutting,Night,Sami,186,1.4,6,No,232,0.825,0.03225806451612903,3000,9,Old,2025-06,0.8017241379310345,0.19827586206896552,46
2025-06-16,Plant B,M08,Assembly,Morning,Lucas,286,0.7,4,No,317,0.9125,0.013986013986013986,4200,4,New,2025-06,0.9022082018927445,0.09779179810725547,31
2025-06-16,Plant B,M09,Packaging,Morning,Emma,304,1.0,5,No,353,0.875,0.01644736842105263,4200,8,Mid-life,2025-06,0.8611898016997167,0.1388101983002833,49
2025-06-16,Plant B,M10,Packaging,Morning,Ava,331,0.7,5,No,372,0.9125,0.015105740181268883,4200,6,Mid-life,2025-06,0.8897849462365591,0.11021505376344087,41
2025-06-16,Plant C,M11,Cutting,Morning,Zoe,255,0.9,4,No,287,0.8875,0.01568627450980392,3000,2,New,2025-06,0.8885017421602788,0.11149825783972123,32
2025-06-16,Plant C,M12,Cutting,Afternoon,Mila,217,0.9,4,No,254,0.8875,0.018433179723502304,3000,9,Old,2025-06,0.8543307086614174,0.14566929133858264,37
2025-06-16,Plant C,M13,Assembly,Afternoon,Owen,195,1.3,4,No,244,0.8375,0.020512820512820513,3000,5,Mid-life,2025-06,0.7991803278688525,0.2008196721311475,49
2025-06-16,Plant C,M14,Assembly,Afternoon,Aria,182,1.2,4,No,225,0.85,0.02197802197802198,3000,3,New,2025-06,0.8088888888888889,0.19111111111111112,43
2025-06-16,Plant C,M15,Packaging,Night,Sami,205,1.9,6,No,279,0.7625,0.02926829268292683,3000,10,Old,2025-06,0.7347670250896058,0.2652329749103942,74
2025-06-16,Plant A,M01,Cutting,Night,Noah,273,1.0,7,No,331,0.875,0.02564102564102564,6000,3,New,2025-06,0.824773413897281,0.17522658610271902,58
2025-06-17,Plant C,M12,Cutting,Morning,Nina,234,0.8,4,No,267,0.9,0.017094017094017096,3000,9,Old,2025-06,0.8764044943820225,0.1235955056179775,33
2025-06-17,Plant C,M13,Assembly,Morning,Leo,228,0.9,4,No,261,0.8875,0.017543859649122806,3000,5,Mid-life,2025-06,0.8735632183908046,0.12643678160919536,33
2025-06-17,Plant C,M14,Assembly,Morning,Zoe,228,0.7,3,No,254,0.9125,0.013157894736842105,3000,3,New,2025-06,0.8976377952755905,0.10236220472440949,26
2025-06-17,Plant C,M15,Packaging,Morning,Nina,298,0.9,4,No,331,0.8875,0.013422818791946308,3000,10,Old,2025-06,0.9003021148036254,0.09969788519637457,33
2025-06-17,Plant A,M01,Cutting,Afternoon,Mia,312,0.9,6,No,361,0.8875,0.019230769230769232,6000,3,New,2025-06,0.8642659279778393,0.1357340720221607,49
2025-06-17,Plant A,M02,Cutting,Afternoon,Ethan,284,1.2,6,No,347,0.85,0.02112676056338028,6000,4,New,2025-06,0.8184438040345822,0.18155619596541783,63
2025-06-17,Plant A,M03,Assembly,Afternoon,Camille,247,1.7,7,No,324,0.7875,0.02834008097165992,6000,11,Old,2025-06,0.7623456790123457,0.23765432098765427,77
2025-06-17,Plant A,M04,Packaging,Night,Noah,269,1.4,8,No,345,0.825,0.02973977695167286,6000,5,Mid-life,2025-06,0.7797101449275362,0.2202898550724638,76
2025-06-17,Plant A,M05,Packaging,Night,Chloe,306,1.2,8,No,375,0.85,0.026143790849673203,6000,6,Mid-life,2025-06,0.816,0.18400000000000005,69
2025-06-17,Plant B,M06,Cutting,Night,Lina,223,1.6,7,No,291,0.8,0.03139013452914798,4200,7,Mid-life,2025-06,0.7663230240549829,0.23367697594501713,68
2025-06-18,Plant A,M01,Cutting,Morning,Liam,355,0.7,4,No,394,0.9125,0.011267605633802818,6000,3,New,2025-06,0.9010152284263959,0.09898477157360408,39
2025-06-18,Plant A,M02,Cutting,Morning,Sofia,319,1.0,4,No,375,0.875,0.012539184952978056,6000,4,New,2025-06,0.8506666666666667,0.14933333333333332,56
2025-06-18,Plant A,M03,Assembly,Morning,Hugo,268,1.7,5,No,349,0.7875,0.018656716417910446,6000,11,Old,2025-06,0.7679083094555874,0.2320916905444126,81
2025-06-18,Plant A,M04,Packaging,Morning,Liam,359,0.7,4,No,406,0.9125,0.011142061281337047,6000,5,Mid-life,2025-06,0.8842364532019704,0.11576354679802958,47
2025-06-18,Plant A,M05,Packaging,Afternoon,Ethan,331,1.1,5,No,398,0.8625,0.015105740181268883,6000,6,Mid-life,2025-06,0.8316582914572864,0.16834170854271358,67
2025-06-18,Plant B,M06,Cutting,Afternoon,Nathan,283,0.9,5,No,325,0.8875,0.0176678445229682,4200,7,Mid-life,2025-06,0.8707692307692307,0.12923076923076926,42
2025-06-18,Plant B,M07,Assembly,Afternoon,Ella,206,2.2,6,No,296,0.725,0.02912621359223301,4200,12,Old,2025-06,0.6959459459459459,0.30405405405405406,90
2025-06-18,Plant B,M08,Assembly,Night,Harper,220,1.4,7,No,280,0.825,0.031818181818181815,4200,4,New,2025-06,0.7857142857142857,0.2142857142857143,60
2025-06-18,Plant B,M09,Packaging,Night,Lina,249,1.5,8,No,317,0.8125,0.0321285140562249,4200,8,Mid-life,2025-06,0.7854889589905363,0.21451104100946372,68
2025-06-19,Plant A,M05,Packaging,Morning,Sofia,386,0.6,4,No,433,0.925,0.010362694300518135,6000,6,Mid-life,2025-06,0.8914549653579676,0.10854503464203236,47
2025-06-19,Plant B,M06,Cutting,Morning,Emma,309,0.7,5,No,343,0.9125,0.016181229773462782,4200,7,Mid-life,2025-06,0.9008746355685131,0.0991253644314869,34
2025-06-19,Plant B,M07,Assembly,Morning,Ava,240,1.6,6,No,304,0.8,0.025,4200,12,Old,2025-06,0.7894736842105263,0.21052631578947367,64
2025-06-19,Plant B,M08,Assembly,Morning,Lucas,282,1.0,5,No,326,0.875,0.01773049645390071,4200,4,New,2025-06,0.8650306748466258,0.13496932515337423,44
2025-06-19,Plant B,M09,Packaging,Afternoon,Nathan,283,1.1,5,No,337,0.8625,0.0176678445229682,4200,8,Mid-life,2025-06,0.8397626112759644,0.1602373887240356,54
2025-06-19,Plant B,M10,Packaging,Afternoon,Ella,312,0.9,7,No,359,0.8875,0.022435897435897436,4200,6,Mid-life,2025-06,0.8690807799442897,0.13091922005571033,47
2025-06-19,Plant C,M11,Cutting,Afternoon,Aria,235,0.8,5,No,273,0.9,0.02127659574468085,3000,2,New,2025-06,0.8608058608058609,0.13919413919413914,38
2025-06-19,Plant C,M12,Cutting,Night,Sami,202,1.0,6,No,238,0.875,0.0297029702970297,3000,9,Old,2025-06,0.8487394957983193,0.1512605042016807,36
2025-06-19,Plant C,M13,Assembly,Night,Jack,165,1.8,5,No,225,0.775,0.030303030303030304,3000,5,Mid-life,2025-06,0.7333333333333333,0.2666666666666667,60
2025-06-20,Plant B,M09,Packaging,Morning,Emma,318,1.1,5,No,367,0.8625,0.015723270440251572,4200,8,Mid-life,2025-06,0.8664850136239782,0.13351498637602177,49
2025-06-20,Plant B,M10,Packaging,Morning,Ava,331,0.9,5,No,384,0.8875,0.015105740181268883,4200,6,Mid-life,2025-06,0.8619791666666666,0.13802083333333337,53
2025-06-20,Plant C,M11,Cutting,Morning,Zoe,250,0.9,4,No,287,0.8875,0.016,3000,2,New,2025-06,0.8710801393728222,0.12891986062717775,37
2025-06-20,Plant C,M12,Cutting,Morning,Nina,265,0.2,4,No,275,0.975,0.01509433962264151,3000,9,Old,2025-06,0.9636363636363636,0.036363636363636376,10
2025-06-20,Plant C,M13,Assembly,Afternoon,Owen,208,1.2,5,No,247,0.85,0.02403846153846154,3000,5,Mid-life,2025-06,0.8421052631578947,0.1578947368421053,39
2025-06-20,Plant C,M14,Assembly,Afternoon,Aria,188,1.5,4,No,237,0.8125,0.02127659574468085,3000,3,New,2025-06,0.7932489451476793,0.2067510548523207,49
2025-06-20,Plant C,M15,Packaging,Afternoon,Mila,249,1.1,5,No,295,0.8625,0.020080321285140562,3000,10,Old,2025-06,0.8440677966101695,0.1559322033898305,46
2025-06-20,Plant A,M01,Cutting,Night,Noah,273,1.3,7,No,336,0.8375,0.02564102564102564,6000,3,New,2025-06,0.8125,0.1875,63
2025-06-20,Plant A,M02,Cutting,Night,Chloe,258,1.4,6,No,321,0.825,0.023255813953488372,6000,4,New,2025-06,0.8037383177570093,0.19626168224299068,63
2025-06-20,Plant A,M03,Assembly,Night,Lucas,208,2.2,7,No,294,0.725,0.03365384615384615,6000,11,Old,2025-06,0.7074829931972789,0.2925170068027211,86
2025-06-23,Plant C,M13,Assembly,Morning,Leo,226,1.0,3,No,260,0.875,0.01327433628318584,3000,5,Mid-life,2025-06,0.8692307692307693,0.13076923076923075,34
2025-06-23,Plant C,M14,Assembly,Morning,Zoe,219,1.1,4,No,252,0.8625,0.0182648401826484,3000,3,New,2025-06,0.8690476190476191,0.13095238095238093,33
2025-06-23,Plant C,M15,Packaging,Morning,Nina,290,0.8,4,No,325,0.9,0.013793103448275862,3000,10,Old,2025-06,0.8923076923076924,0.10769230769230764,35
2025-06-23,Plant A,M01,Cutting,Morning,Liam,365,0.4,4,No,384,0.95,0.010958904109589041,6000,3,New,2025-06,0.9505208333333334,0.04947916666666663,19
2025-06-23,Plant A,M02,Cutting,Afternoon,Ethan,296,1.0,5,No,340,0.875,0.016891891891891893,6000,4,New,2025-06,0.8705882352941177,0.12941176470588234,44
2025-06-23,Plant A,M03,Assembly,Afternoon,Camille,249,1.6,6,No,314,0.8,0.024096385542168676,6000,11,Old,2025-06,0.7929936305732485,0.20700636942675155,65
2025-06-23,Plant A,M04,Packaging,Afternoon,Mia,288,1.6,5,No,368,0.8,0.017361111111111112,6000,5,Mid-life,2025-06,0.782608695652174,0.21739130434782605,80
2025-06-23,Plant A,M05,Packaging,Night,Chloe,291,1.4,9,No,366,0.825,0.030927835051546393,6000,6,Mid-life,2025-06,0.7950819672131147,0.20491803278688525,75
2025-06-23,Plant B,M06,Cutting,Night,Lina,234,1.3,6,No,290,0.8375,0.02564102564102564,4200,7,Mid-life,2025-06,0.8068965517241379,0.19310344827586212,56
2025-06-24,Plant A,M02,Cutting,Morning,Sofia,345,0.3,4,No,371,0.9625,0.011594202898550725,6000,4,New,2025-06,0.9299191374663073,0.07008086253369272,26
2025-06-24,Plant A,M03,Assembly,Morning,Hugo,275,1.4,4,No,343,0.825,0.014545454545454545,6000,11,Old,2025-06,0.8017492711370262,0.1982507288629738,68
2025-06-24,Plant A,M04,Packaging,Morning,Liam,365,0.6,5,No,404,0.925,0.0136986301369863,6000,5,Mid-life,2025-06,0.9034653465346535,0.09653465346534651,39
2025-06-24,Plant A,M05,Packaging,Morning,Sofia,384,0.8,5,No,433,0.9,0.013020833333333334,6000,6,Mid-life,2025-06,0.8868360277136259,0.11316397228637409,49
2025-06-24,Plant B,M06,Cutting,Afternoon,Nathan,261,1.1,5,No,315,0.8625,0.019157088122605363,4200,7,Mid-life,2025-06,0.8285714285714286,0.17142857142857137,54
2025-06-24,Plant B,M07,Assembly,Afternoon,Ella,218,1.8,7,No,287,0.775,0.03211009174311927,4200,12,Old,2025-06,0.759581881533101,0.24041811846689898,69
2025-06-24,Plant B,M08,Assembly,Afternoon,Mason,245,1.2,5,No,297,0.85,0.02040816326530612,4200,4,New,2025-06,0.8249158249158249,0.17508417508417506,52
2025-06-24,Plant B,M09,Packaging,Night,Lina,251,1.3,7,No,318,0.8375,0.027888446215139442,4200,8,Mid-life,2025-06,0.789308176100629,0.21069182389937102,67
2025-06-24,Plant B,M10,Packaging,Night,James,251,1.6,8,No,331,0.8,0.03187250996015936,4200,6,Mid-life,2025-06,0.7583081570996979,0.2416918429003021,80
2025-06-25,Plant B,M06,Cutting,Morning,Emma,305,1.0,5,No,350,0.875,0.01639344262295082,4200,7,Mid-life,2025-06,0.8714285714285714,0.12857142857142856,45
2025-06-25,Plant B,M07,Assembly,Morning,Ava,262,1.1,6,No,310,0.8625,0.022900763358778626,4200,12,Old,2025-06,0.8451612903225807,0.1548387096774193,48
2025-06-25,Plant B,M08,Assembly,Morning,Lucas,293,0.8,4,No,325,0.9,0.013651877133105802,4200,4,New,2025-06,0.9015384615384615,0.09846153846153849,32
2025-06-25,Plant B,M09,Packaging,Morning,Emma,339,0.6,6,No,377,0.925,0.017699115044247787,4200,8,Mid-life,2025-06,0.8992042440318302,0.10079575596816981,38
2025-06-25,Plant B,M10,Packaging,Afternoon,Ella,306,1.0,6,No,363,0.875,0.0196078431372549,4200,6,Mid-life,2025-06,0.8429752066115702,0.15702479338842978,57
2025-06-25,Plant C,M11,Cutting,Afternoon,Aria,231,0.9,5,No,273,0.8875,0.021645021645021644,3000,2,New,2025-06,0.8461538461538461,0.15384615384615385,42
2025-06-25,Plant C,M12,Cutting,Afternoon,Mila,207,1.4,5,No,258,0.825,0.024154589371980676,3000,9,Old,2025-06,0.8023255813953488,0.19767441860465118,51
2025-06-25,Plant C,M13,Assembly,Night,Jack,178,1.5,6,No,229,0.8125,0.033707865168539325,3000,5,Mid-life,2025-06,0.777292576419214,0.222707423580786,51
2025-06-25,Plant C,M14,Assembly,Night,Mila,164,1.8,5,No,222,0.775,0.03048780487804878,3000,3,New,2025-06,0.7387387387387387,0.26126126126126126,58
2025-06-25,Plant C,M15,Packaging,Night,Sami,233,1.2,7,No,286,0.85,0.030042918454935622,3000,10,Old,2025-06,0.8146853146853147,0.1853146853146853,53
2025-06-26,Plant B,M10,Packaging,Morning,Ava,343,0.8,4,No,389,0.9,0.011661807580174927,4200,6,Mid-life,2025-06,0.8817480719794345,0.1182519280205655,46
2025-06-26,Plant C,M11,Cutting,Morning,Zoe,257,0.9,4,No,296,0.8875,0.01556420233463035,3000,2,New,2025-06,0.8682432432432432,0.1317567567567568,39
2025-06-26,Plant C,M12,Cutting,Morning,Nina,251,0.7,4,No,274,0.9125,0.01593625498007968,3000,9,Old,2025-06,0.916058394160584,0.08394160583941601,23
2025-06-26,Plant C,M13,Assembly,Morning,Leo,232,0.9,3,No,265,0.8875,0.01293103448275862,3000,5,Mid-life,2025-06,0.8754716981132076,0.12452830188679243,33
2025-06-26,Plant C,M14,Assembly,Afternoon,Aria,192,1.2,4,No,234,0.85,0.020833333333333332,3000,3,New,2025-06,0.8205128205128205,0.17948717948717952,42
2025-06-26,Plant C,M15,Packaging,Afternoon,Mila,255,1.2,6,No,313,0.85,0.023529411764705882,3000,10,Old,2025-06,0.8146964856230032,0.18530351437699677,58
2025-06-26,Plant A,M01,Cutting,Afternoon,Mia,307,1.0,7,No,363,0.875,0.02280130293159609,6000,3,New,2025-06,0.8457300275482094,0.15426997245179064,56
2025-06-26,Plant A,M02,Cutting,Night,Chloe,255,1.2,6,No,314,0.85,0.023529411764705882,6000,4,New,2025-06,0.8121019108280255,0.18789808917197448,59
2025-06-26,Plant A,M03,Assembly,Night,Lucas,210,2.2,7,No,303,0.725,0.03333333333333333,6000,11,Old,2025-06,0.693069306930693,0.306930693069307,93
2025-06-27,Plant C,M14,Assembly,Morning,Zoe,224,0.8,3,No,253,0.9,0.013392857142857142,3000,3,New,2025-06,0.8853754940711462,0.11462450592885376,29
2025-06-27,Plant C,M15,Packaging,Morning,Nina,279,1.0,4,No,329,0.875,0.014336917562724014,3000,10,Old,2025-06,0.8480243161094225,0.15197568389057747,50
2025-06-27,Plant A,M01,Cutting,Morning,Liam,339,0.8,4,No,381,0.9,0.011799410029498525,6000,3,New,2025-06,0.889763779527559,0.11023622047244097,42
2025-06-27,Plant A,M02,Cutting,Morning,Sofia,313,1.0,4,No,366,0.875,0.012779552715654952,6000,4,New,2025-06,0.855191256830601,0.14480874316939896,53
2025-06-27,Plant A,M03,Assembly,Afternoon,Camille,254,1.5,7,No,324,0.8125,0.027559055118110236,6000,11,Old,2025-06,0.7839506172839507,0.21604938271604934,70
2025-06-27,Plant A,M04,Packaging,Afternoon,Mia,330,1.1,7,No,387,0.8625,0.021212121212121213,6000,5,Mid-life,2025-06,0.8527131782945736,0.1472868217054264,57
2025-06-27,Plant A,M05,Packaging,Afternoon,Ethan,351,0.9,6,No,402,0.8875,0.017094017094017096,6000,6,Mid-life,2025-06,0.8731343283582089,0.12686567164179108,51
2025-06-27,Plant B,M06,Cutting,Night,Lina,224,1.5,6,No,298,0.8125,0.026785714285714284,4200,7,Mid-life,2025-06,0.7516778523489933,0.24832214765100669,74
2025-06-27,Plant B,M07,Assembly,Night,James,183,2.3,7,No,266,0.7125,0.03825136612021858,4200,12,Old,2025-06,0.6879699248120301,0.3120300751879699,83
2025-06-30,Plant A,M03,Assembly,Morning,Hugo,276,1.3,5,No,335,0.8375,0.018115942028985508,6000,11,Old,2025-06,0.8238805970149253,0.17611940298507467,59
2025-06-30,Plant A,M04,Packaging,Morning,Liam,374,0.5,5,No,404,0.9375,0.013368983957219251,6000,5,Mid-life,2025-06,0.9257425742574258,0.07425742574257421,30
2025-06-30,Plant A,M05,Packaging,Morning,Sofia,393,0.4,6,No,420,0.95,0.015267175572519083,6000,6,Mid-life,2025-06,0.9357142857142857,0.06428571428571428,27
2025-06-30,Plant B,M06,Cutting,Morning,Emma,304,0.4,5,No,338,0.95,0.01644736842105263,4200,7,Mid-life,2025-06,0.8994082840236687,0.10059171597633132,34
2025-06-30,Plant B,M07,Assembly,Afternoon,Ella,193,2.3,6,No,282,0.7125,0.031088082901554404,4200,12,Old,2025-06,0.6843971631205674,0.3156028368794326,89
2025-06-30,Plant B,M08,Assembly,Afternoon,Mason,246,1.1,5,No,295,0.8625,0.02032520325203252,4200,4,New,2025-06,0.8338983050847457,0.16610169491525428,49
2025-06-30,Plant B,M09,Packaging,Afternoon,Nathan,287,1.1,6,No,339,0.8625,0.020905923344947737,4200,8,Mid-life,2025-06,0.8466076696165191,0.15339233038348088,52
2025-06-30,Plant B,M10,Packaging,Night,James,235,1.8,7,No,320,0.775,0.029787234042553193,4200,6,Mid-life,2025-06,0.734375,0.265625,85
